emotion_clause,cause_candidate,pairs_len,correctness
全家为他开心,还有一对双胞胎就读高中,"6,11",false
全家为他开心,他面临考虑是否复职,"6,9",false
全家为他开心,面对长期的照顾问题,"6,9",false
全家为他开心,双亲还是忧心将来没人可接手,"6,13",false
全家为他开心,黄母林嘉孜表示,"6,7",false
全家为他开心,夫妻育有三女二男,"6,8",false
全家为他开心,靖凯排行第三,"6,6",false
全家为他开心,大女儿去年还这起飞来横祸中断博士班学业,"6,19",false
全家为他开心,原本黄靖凯考取逢甲自动控制系硕士班,"6,17",true
全家为他开心,一场车祸拖累全家,"6,8",false
全家为他开心,她估计事至今,"6,6",false
全家为他开心,医疗费用至少300万元,"6,11",false
全家为他开心,被告却未真心诚意道歉过,"6,11",false
夫妻俩有点担心,同样,"7,2",false
夫妻俩有点担心,在一赌友的怂恿下,"7,8",false
夫妻俩有点担心,夫妻俩与吴老板见了面,"7,10",false
夫妻俩有点担心,当时真是赌昏了头,"7,8",false
夫妻俩有点担心,知道可能是毒品,"7,7",false
夫妻俩有点担心,不过没有细想,"7,6",false
夫妻俩有点担心,也没有其他法子了,"7,8",false
夫妻俩有点担心,在约好的旅馆,"7,6",false
夫妻俩有点担心,他们见到所谓的小麻,"7,9",false
夫妻俩有点担心,有三重保护,"7,5",false
夫妻俩有点担心,用塑料袋包装后,"7,7",false
夫妻俩有点担心,再用胶带绑紧了,"7,7",false
夫妻俩有点担心,最后用避孕套裹着,"7,8",false
夫妻俩有点担心,这东西吞下去究竟有没有生命危险,"7,15",true
夫妻俩有点担心,开始,"7,2",false
夫妻俩有点担心,吴老板拍着胸脯保证绝对没事,"7,13",false
夫妻俩有点担心,夫妻俩一粒小麻一口水,"7,10",false
夫妻俩有点担心,约吞食了两个小时左右,"7,10",false
夫妻俩有点担心,将1公斤重的小麻吞进了胃里,"7,13",false
对董某的言行产生了怀疑,在车上,"11,3",false
对董某的言行产生了怀疑,董某称自己要去大蜀山脚下搬一些木材,"11,17",false
对董某的言行产生了怀疑,并希望祝某能去帮忙,"11,9",false
对董某的言行产生了怀疑,祝某看董某年纪较大,"11,9",false
对董某的言行产生了怀疑,答应前去帮忙,"11,6",false
对董某的言行产生了怀疑,男子谎称自己是嫖娼不久后,"11,12",false
对董某的言行产生了怀疑,二人坐车来到大蜀山的西南角,"11,13",false
对董某的言行产生了怀疑,董某带着祝某一直往密林深处走,"11,14",false
对董某的言行产生了怀疑,期间董某以上厕所为,"11,9",false
对董某的言行产生了怀疑,独自离开现场,"11,6",false
对董某的言行产生了怀疑,不久后董某返回现场带着祝某继续前行,"11,17",false
对董某的言行产生了怀疑,此时祝某感觉事情有些蹊跷,"11,12",true
对董某的言行产生了怀疑,但董某不断地劝说祝某,"11,10",false
对董某的言行产生了怀疑,并表示马上就到目的地,"11,10",false
对董某的言行产生了怀疑,让祝某感到奇怪的是,"11,9",false
对董某的言行产生了怀疑,董某带着祝某来到一片空地处,"11,13",false
对董某的言行产生了怀疑,空地上竟然还铺着一张床单,"11,12",false
对董某的言行产生了怀疑,正在这时,"11,4",false
对董某的言行产生了怀疑,董某突然从背后抱住祝某,"11,11",false
对董某的言行产生了怀疑,并手拿石头进行恐吓,"11,9",false
可惜好多人只看不买,5月13号,"9,5",false
可惜好多人只看不买,周一晴,"9,3",false
可惜好多人只看不买,地点弧圈路陆末路,"9,8",false
可惜好多人只看不买,老实说一下午心里都很不安,"9,12",false
可惜好多人只看不买,既有怕丢人的成份,"9,8",false
可惜好多人只看不买,也有万事开头难的不知所措,"9,12",false
可惜好多人只看不买,下班后拍档走在前面,"9,9",false
可惜好多人只看不买,我跟在后面走,"9,6",false
可惜好多人只看不买,有一种赶鸭子上架的感觉,"9,11",false
可惜好多人只看不买,这里人流量大,"9,6",false
可惜好多人只看不买,也有好多人对我们翻白眼,"9,11",false
可惜好多人只看不买,很藐视的感觉,"9,6",false
可惜好多人只看不买,哎,"9,1",false
可惜好多人只看不买,小贩不易做呀,"9,6",false
让何先生很害怕,出站时,"7,3",false
让何先生很害怕,天空下起了雨,"7,6",false
让何先生很害怕,一名30岁左右的男子热情地上前拉何先生坐他的黑色北京现代车,"7,29",false
让何先生很害怕,男子开价说要10元打车费,"7,12",false
让何先生很害怕,从合肥旅游汽车站到火车站,"7,12",false
让何先生很害怕,仅仅几百米,"7,5",false
让何先生很害怕,黑头车却绕了一大圈,"7,9",false
让何先生很害怕,到火车站站北广场,"7,8",false
让何先生很害怕,何先生掏出50元钱给司机,"7,12",false
让何先生很害怕,但对方却半路涨价,"7,8",false
让何先生很害怕,何先生见对方两人很凶,"7,10",false
让何先生很害怕,想打开车门逃跑,"7,7",false
让何先生很害怕,却发现车门被锁住,"7,8",false
让何先生很害怕,司机言语中带着威胁,"7,9",true
让何先生很害怕,迫于威胁,"7,4",false
让何先生很害怕,何先生一共拿出1850元之后才被允许下车,"7,20",false
让何先生很害怕,下车后,"7,3",false
让何先生很害怕,何先生偷偷记下对方车牌,"7,11",false
让何先生很害怕,并拨打了110,"7,7",false
心情烦躁的他听朋友说吸毒能减轻压力,凭借多年办案经验,"17,8",false
心情烦躁的他听朋友说吸毒能减轻压力,民警意识到此人可能是吸食毒品后过于兴奋,"17,19",false
心情烦躁的他听朋友说吸毒能减轻压力,产生幻觉,"17,4",false
心情烦躁的他听朋友说吸毒能减轻压力,随后民警将其带至戒毒所,"17,11",false
心情烦躁的他听朋友说吸毒能减轻压力,经现场尿检,"17,5",false
心情烦躁的他听朋友说吸毒能减轻压力,发现马某果然是一名瘾君子,"17,12",false
心情烦躁的他听朋友说吸毒能减轻压力,经询问民警得知,"17,7",false
心情烦躁的他听朋友说吸毒能减轻压力,马某今年从一职业高中毕业后就一直找不到工作,"17,21",true
心情烦躁的他听朋友说吸毒能减轻压力,就开始吸食冰毒,"17,7",false
心情烦躁的他听朋友说吸毒能减轻压力,这次马某吸毒过量感觉有人殴打并持刀追杀自己,"17,21",false
心情烦躁的他听朋友说吸毒能减轻压力,情急之下,"17,4",false
心情烦躁的他听朋友说吸毒能减轻压力,打电话报警求助,"17,7",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,昨日下午,"25,4",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,记者见到了被打的妇女和1岁婴儿,"25,15",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,这名妇女的脖子双小腿等处有明显的伤痕,"25,18",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,1岁婴儿左侧肩部还有两个圆形的青紫伤痕,"25,19",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,虽然时间已经过去十多个小时,"25,13",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,经常打我,"25,4",true
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,至今我都不知道他为什么经常打我,"25,15",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,孩子出生才10天他就打,"25,11",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,昨日下午,"25,4",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,嘉峪关路派出所的民警苏煜锋告诉记者不要说一个父亲了,"25,25",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,就是一个普通人也不能这样伤害小孩,"25,16",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,我从警多年从未见过这样的人,"25,13",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,他的行为引起了公愤,"25,9",false
但该妇女提起前日下午的一幕依然心有余悸他是我的丈夫,当时很多路人均表示愿意作证,"25,13",false
以至现在后悔莫及,还有家长说,"8,5",false
以至现在后悔莫及,朱某被警察抓走之后,"8,9",false
以至现在后悔莫及,孩子回家关上门才敢告诉她自己被其猥亵的经过,"8,21",false
以至现在后悔莫及,家长痛陈没有早发现并制止采访中,"8,15",false
以至现在后悔莫及,多位家长痛陈,"8,6",false
以至现在后悔莫及,平日里一些蛛丝马迹被自己轻易放过,"8,16",false
以至现在后悔莫及,错失了及早发现并制止猥亵的时机,"8,15",true
以至现在后悔莫及,有家长说,"8,4",false
以至现在后悔莫及,一年级时孩子就曾经多次跟家长讲过这个老师真讨厌,"8,23",false
以至现在后悔莫及,想转学,"8,3",false
以至现在后悔莫及,但家长当时并未耐心细致询问缘,"8,14",false
以至现在后悔莫及,而是回复孩子说就你不讨厌,"8,12",false
以至现在后悔莫及,根本就没往猥亵的方向想,"8,11",false
苦恼之际,孙某和丈夫金某同为武汉市水务建设工程公司第二施工公司员工,"4,28",false
苦恼之际,孙某为公司出纳,"4,7",false
苦恼之际,金某为项目经理,"4,7",false
苦恼之际,金某有赌博的嗜好,"4,8",false
苦恼之际,尤其嗜好赌球,"4,6",false
苦恼之际,2004年以来,"4,7",false
苦恼之际,金某欠下大量赌债未还,"4,10",true
苦恼之际,他向妻子孙某倾述,"4,8",false
苦恼之际,孙某也担心追债的人伤害家里人,"4,14",false
苦恼之际,遂决定利用职务之挪用公款偿还赌债,"4,16",false
男子毛某工作不顺心情烦躁,酒醉后想去找小姐解闷,"12,10",false
男子毛某工作不顺心情烦躁,可一摸兜儿,"12,5",false
男子毛某工作不顺心情烦躁,没钱,"12,2",false
男子毛某工作不顺心情烦躁,他去自动柜员机取款,"12,9",false
男子毛某工作不顺心情烦躁,银行卡还被冻结了,"12,8",false
男子毛某工作不顺心情烦躁,这接二连三的不顺,"12,8",false
男子毛某工作不顺心情烦躁,让毛某干脆拿着甩棍去地下通道抢劫,"12,16",false
男子毛某工作不顺心情烦躁,西城检察院近日以涉嫌抢劫罪批准逮捕毛某,"12,19",false
男子毛某工作不顺心情烦躁,今年1月24日下班后,"12,10",false
男子毛某工作不顺心情烦躁,毛某为白天的工作心情烦躁,"12,12",false
男子毛某工作不顺心情烦躁,借酒消愁,"12,4",false
男子毛某工作不顺心情烦躁,把自己灌了个酩酊大醉之后,"12,12",false
男子毛某工作不顺心情烦躁,毛某想去找个小姐解闷,"12,10",false
男子毛某工作不顺心情烦躁,溜达着找宾馆,"12,6",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,刘峰用网名天使宝贝在QQ上与南阳市内乡县男子王某聊天相识,"20,28",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,发展为恋爱关系,"20,7",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,其间,"20,2",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,刘峰给王某购买了衣服手机笔记本电脑等物品,"20,20",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,并把自己的金戒指让王某戴,"20,12",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,后王某将刘峰带回老家遭父母反对,"20,15",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,王某离家出走,"20,6",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,刘峰在给王某打手机不通QQ上发信息无音信后,"20,21",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,亲自来到王某家中,"20,8",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,向王某的家人索要自己送给王某的物品,"20,17",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,遭王某家人拒绝,"20,7",true
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,乘无人之机,"20,5",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,将毒药倒进了王某家门口的压水井里,"20,16",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,水的气味颜色异常,"20,8",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,引起王某家人怀疑而报警,"20,11",false
气急败坏的刘峰随即到县城购买了一瓶敌敌畏,刘峰被抓,"20,4",false
我们也只能心疼,然而,"7,2",false
我们也只能心疼,这之后不久的一场比赛中,"7,11",false
我们也只能心疼,仲鑫头部严重受伤,"7,8",false
我们也只能心疼,原本的生活被改变,"7,8",false
我们也只能心疼,整个鼻子都碎了,"7,7",false
我们也只能心疼,孩子受罪了,"7,5",true
我们也只能心疼,仲父回忆,"7,4",false
我们也只能心疼,当时安徽省体育局方面也给仲鑫安排了大量的治疗,"7,22",false
我们也只能心疼,然而他伤病痊愈后还是脑袋疼,"7,13",false
我们也只能心疼,冷不丁就开始疼,"7,7",false
我们也只能心疼,每天光是吃药,"7,6",false
我们也只能心疼,在这种情况下,"7,6",false
我们也只能心疼,仲鑫被迫退役,"7,6",false
经询问得知后愤怒不已并及时报警,2012年6月的一天晚上,"15,12",false
经询问得知后愤怒不已并及时报警,小红正在宿舍内看电视,"15,10",false
经询问得知后愤怒不已并及时报警,同在宿舍的还有黄某17岁工友的符某,"15,17",false
经询问得知后愤怒不已并及时报警,符某也一起在看电视并无异常,"15,13",false
经询问得知后愤怒不已并及时报警,期间黄某外出,"15,6",false
经询问得知后愤怒不已并及时报警,但没想到平日里看似老实的符某此时竟然将罪恶的手伸向年幼的小红,"15,30",false
经询问得知后愤怒不已并及时报警,趁机对小红进行猥亵,"15,9",true
经询问得知后愤怒不已并及时报警,给小红造成严重的身心伤害,"15,12",false
经询问得知后愤怒不已并及时报警,小红的父亲返回宿舍后发现女儿不对劲,"15,17",false
经询问得知后愤怒不已并及时报警,东莞市第三人民法院经审理认为,"15,14",false
经询问得知后愤怒不已并及时报警,被告人符某猥亵不满14周岁儿童,"15,15",false
经询问得知后愤怒不已并及时报警,其行为已构成猥亵儿童罪,"15,11",false
经询问得知后愤怒不已并及时报警,依法应处5年以下有期徒刑,"15,12",false
经询问得知后愤怒不已并及时报警,并从重处罚,"15,5",false
经询问得知后愤怒不已并及时报警,其犯罪时未满18周岁,"15,10",false
经询问得知后愤怒不已并及时报警,依法应当从轻处罚,"15,8",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,经查,"23,2",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,45岁的柴某是江夏区农业局执法大队大队长,"23,20",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,兼任中心港农贸市场管理办主任,"23,14",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,柴某交待,"23,4",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,去年9月下旬这个老板娘到管理办租门面,"23,18",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,他见陪同的女儿小芳化名长得漂亮,"23,15",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,动起心思,"23,4",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,此后,"23,2",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,柴某以找摊位麻烦刁难,"23,10",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,逼迫小芳与自己谈恋爱,"23,10",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,今年初小芳提出分手,"23,9",true
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,警方进一步查实,"23,7",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,柴某利用市管办主任职务之,"23,12",false
柴某恼怒之下纠集闲散人员冲进她家摊内将其母打伤,经常纠集社会闲散人员强收乱收市场管理费而不开发票,"23,24",false
黄某对伯父一家的怨恨也慢慢增长,据公安机关调查,"15,7",false
黄某对伯父一家的怨恨也慢慢增长,嫌疑人黄某的父亲与黄×兵的父亲是同胞兄弟,"15,20",false
黄某对伯父一家的怨恨也慢慢增长,这对兄弟两人都靠一手泥水活谋生,"15,15",false
黄某对伯父一家的怨恨也慢慢增长,原本关系很好,"15,6",false
黄某对伯父一家的怨恨也慢慢增长,后工作和经济问题,"15,8",false
黄某对伯父一家的怨恨也慢慢增长,两家人反目成仇,"15,7",false
黄某对伯父一家的怨恨也慢慢增长,不仅彻底断绝往来,"15,8",false
黄某对伯父一家的怨恨也慢慢增长,而且双方家属见面还经常恶言相向,"15,15",true
黄某对伯父一家的怨恨也慢慢增长,他一直想找个机会让他们难受,"15,13",false
黄某对伯父一家的怨恨也慢慢增长,今年5月25日刚好是星期六,"15,13",false
黄某对伯父一家的怨恨也慢慢增长,早上8时多,"15,5",false
黄某对伯父一家的怨恨也慢慢增长,黄某骑自行车出门,"15,8",false
黄某对伯父一家的怨恨也慢慢增长,打算载水回家,"15,6",false
黄某对伯父一家的怨恨也慢慢增长,当他路过伯父家门口时,"15,10",false
黄某对伯父一家的怨恨也慢慢增长,确认家中没人后,"15,7",false
黄某对伯父一家的怨恨也慢慢增长,迅速撬开门锁溜进屋里时,"15,11",false
黄某对伯父一家的怨恨也慢慢增长,黄某并没有具体目标,"15,9",false
黄某对伯父一家的怨恨也慢慢增长,心里紧张,"15,4",false
黄某对伯父一家的怨恨也慢慢增长,一时之间竟不知道如何下手,"15,12",false
黄某对伯父一家的怨恨也慢慢增长,就在这时,"15,4",false
黄某对伯父一家的怨恨也慢慢增长,他发现了正在熟睡的女婴,"15,11",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,5月11日一大早,"34,8",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,为婚礼准备的六万多元现金不翼而飞,"34,16",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,惊慌失措的刘老头马上向公安县公安局夹竹园派出所报了案,"34,26",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,案发现场位于一栋三层的农家小楼的一楼卧室,"34,20",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,一楼门窗完好,"34,6",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,没有发现嫌疑人进入现场的痕迹,"34,14",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,当民警勘查至三楼楼顶时,"34,11",false
沉浸在儿子大婚即将到来的喜悦之中的夹竹园镇瓦池村刘某一家突然炸开了锅,发现通向顶楼阁层的防盗门洞开,"34,14",false
看着别的人家小康生活甚是羡慕,家住唐河县桐寨铺镇的村民黄某某,"14,15",false
看着别的人家小康生活甚是羡慕,妻子常年患有精神病,"14,9",false
看着别的人家小康生活甚是羡慕,生活不能自理,"14,6",false
看着别的人家小康生活甚是羡慕,为了给妻子治病花光了家里所有的积蓄,"14,17",false
看着别的人家小康生活甚是羡慕,2012年10儿子出生后,"14,12",false
看着别的人家小康生活甚是羡慕,家庭负担加重,"14,6",false
看着别的人家小康生活甚是羡慕,孩子吃奶粉的钱就成了问题,"14,12",false
看着别的人家小康生活甚是羡慕,生活更加拮据,"14,6",false
看着别的人家小康生活甚是羡慕,黄某某的父亲黄某是个好逸恶劳的人,"14,16",false
看着别的人家小康生活甚是羡慕,自己年纪已大,"14,6",false
看着别的人家小康生活甚是羡慕,也没有其他挣钱门路,"14,9",false
看着别的人家小康生活甚是羡慕,想到了自己6个月大的孙子跟着自己家也是受罪,"14,21",false
看着别的人家小康生活甚是羡慕,就打起了歪主意,"14,7",false
醉醺醺的张斌一下子不高兴起来,2012年12月,"14,8",false
醉醺醺的张斌一下子不高兴起来,张斌和王强在沈阳站购票时相识,"14,14",false
醉醺醺的张斌一下子不高兴起来,结伴上了火车,"14,6",false
醉醺醺的张斌一下子不高兴起来,二人相谈甚欢,"14,6",false
醉醺醺的张斌一下子不高兴起来,还买起白酒对酌,"14,7",false
醉醺醺的张斌一下子不高兴起来,没过多久张斌就喝红了脸,"14,11",false
醉醺醺的张斌一下子不高兴起来,这时一名男子从二人身边经过,"14,13",false
醉醺醺的张斌一下子不高兴起来,不慎刮碰到了张斌,"14,8",true
醉醺醺的张斌一下子不高兴起来,一把拽住男子大声叫骂,"14,10",false
醉醺醺的张斌一下子不高兴起来,路过男子也非常火大,"14,9",false
醉醺醺的张斌一下子不高兴起来,二人争吵起来,"14,6",false
醉醺醺的张斌一下子不高兴起来,兄弟,"14,2",false
醉醺醺的张斌一下子不高兴起来,过来帮哥一下,"14,6",false
醉醺醺的张斌一下子不高兴起来,张斌感到很没面子,"14,8",false
醉醺醺的张斌一下子不高兴起来,约上旁边的王强,"14,7",false
醉醺醺的张斌一下子不高兴起来,掏出随身携带的一把水果刀,"14,12",false
醉醺醺的张斌一下子不高兴起来,强行把路过男子拽到车厢厕所内,"14,14",false
一家人正沉浸在喜悦之中,悲剧发生前一天,"11,7",false
一家人正沉浸在喜悦之中,为了让孩子们一起过个儿童节,"11,13",false
一家人正沉浸在喜悦之中,郑玲光的哥哥郑玲富带着郑燕和郑杰豪从德阳来成都,"11,23",false
一家人正沉浸在喜悦之中,四个孩子聚在一起欢度节日,"11,12",false
一家人正沉浸在喜悦之中,大人们则张罗着生意开张,"11,11",false
一家人正沉浸在喜悦之中,又加乔迁之喜,"11,6",true
一家人正沉浸在喜悦之中,昨天下午,"11,4",false
一家人正沉浸在喜悦之中,钟玉琴带着四个孩子做完作业,"11,13",false
一家人正沉浸在喜悦之中,正准备到家对面买蛋糕,"11,10",false
一家人正沉浸在喜悦之中,不幸突然袭来,"11,6",false
以发泄曾被欠薪的愤懑,农民工李某将自制的炸弹捆绑在老板的轿车下,"10,20",false
以发泄曾被欠薪的愤懑,所幸炸弹被及时发现并拆除,"10,12",false
以发泄曾被欠薪的愤懑,日前,"10,2",false
以发泄曾被欠薪的愤懑,李某涉嫌爆炸罪被昌平检察院批捕,"10,15",false
以发泄曾被欠薪的愤懑,办案检察官表示,"10,7",false
以发泄曾被欠薪的愤懑,拖欠农民工工资的情况并不少见,"10,14",false
以发泄曾被欠薪的愤懑,建议农民工通过劳动仲裁诉讼程序等合法维权,"10,20",false
以发泄曾被欠薪的愤懑,以免从被欠薪人,"10,7",false
以发泄曾被欠薪的愤懑,变成被告人,"10,5",false
引发公众恐慌,赵某曾盗窃罪于2000年被判处有期徒刑6个月,"6,22",false
引发公众恐慌,又寻衅滋事于2008年被判处有期徒刑2年,"6,20",false
引发公众恐慌,武昌区法院审理认为,"6,9",false
引发公众恐慌,赵某在公共场所随意伤害他人身体,"6,15",false
引发公众恐慌,致2人轻伤,"6,5",false
引发公众恐慌,情节恶劣,"6,4",false
引发公众恐慌,其行为已构成寻衅滋事罪,"6,11",false
引发公众恐慌,又系累犯应当从重处罚,"6,10",false
引发公众恐慌,而在公共场所无咬伤他人,"6,11",true
引发公众恐慌,严重影响社会秩序,"6,8",false
引发公众恐慌,可以酌情从重处罚,"6,8",false
引发公众恐慌,法院遂作出以上一审判决,"6,11",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,年事已高,"21,4",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,加上长期患有冠心病高血压等疾病,"21,15",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,黄大爷在这次性交易过程中,"21,12",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,兴奋过度导致突发急性心力衰竭死亡,"21,16",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,事发后,"21,3",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,另一方面也怕死者家属找她麻烦,"21,14",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,在对黄大爷进行一番施救并确认其死亡后,"21,18",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,雷小姐壮着胆子将黄大爷的尸体装进塑料编织袋,"21,21",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,并将装有尸体的编织袋从2楼拖下,"21,15",false
雷小姐一方面害怕自己的男友知晓自己卖淫一事,放置在摩托车踏板横梁处,"21,11",false
陈某心情郁闷,35岁的陈某是乐清翁垟街道人,"6,14",false
陈某心情郁闷,与妻子王某结婚十年,"6,9",false
陈某心情郁闷,并生有两个孩子,"6,7",false
陈某心情郁闷,后来,"6,2",false
陈某心情郁闷,陈某有了外遇,"6,6",false
陈某心情郁闷,去年9月1日和妻子离婚,"6,11",false
陈某心情郁闷,离婚后二十多天,"6,7",false
陈某心情郁闷,陈某的女友向他提出分手,"6,11",false
陈某心情郁闷,此时,"6,2",false
陈某心情郁闷,陈某又想与前妻复合但是遭到前妻拒绝,"6,17",true
陈某心情郁闷,于是借酒浇愁,"6,6",false
陈某心情郁闷,9月30日晚上,"6,7",false
陈某心情郁闷,陈某在自家附近买了12瓶小乌牛白酒,"6,17",false
陈某心情郁闷,喝掉了其中两瓶,"6,7",false
陈某心情郁闷,他将酒瓶排起来,"6,7",false
陈某心情郁闷,拍照发给前妻后,"6,7",false
陈某心情郁闷,就开着车出门了,"6,7",false
平日生性要强的妻子也流下了伤心泪并且悔过,近日,"20,2",false
平日生性要强的妻子也流下了伤心泪并且悔过,南京市建邺区人民法院审理了一起妻子对丈夫实施家庭暴力的离婚诉讼案,"20,32",false
平日生性要强的妻子也流下了伤心泪并且悔过,男方诉称,"20,4",false
平日生性要强的妻子也流下了伤心泪并且悔过,妻子经常为生活中的琐事对他辱骂殴打,"20,17",false
平日生性要强的妻子也流下了伤心泪并且悔过,他在家里时常战战兢兢,"20,10",false
平日生性要强的妻子也流下了伤心泪并且悔过,怕说错话,"20,4",false
平日生性要强的妻子也流下了伤心泪并且悔过,怕做错事,"20,4",false
平日生性要强的妻子也流下了伤心泪并且悔过,结婚五年了,"20,5",false
平日生性要强的妻子也流下了伤心泪并且悔过,他实在忍受不了妻子对他的家庭暴力,"20,16",false
平日生性要强的妻子也流下了伤心泪并且悔过,要求离婚,"20,4",true
平日生性要强的妻子也流下了伤心泪并且悔过,在庭审上,"20,4",false
感到恐惧的她,昨天凌晨,"6,4",false
感到恐惧的她,长寿的小莹一觉醒来,"6,9",false
感到恐惧的她,发现自己身处一个空旷的黑屋子里,"6,15",true
感到恐惧的她,赶紧从沙发上起来,"6,8",false
感到恐惧的她,第一反应是掏手机,"6,8",false
感到恐惧的她,但手机又没了电,"6,7",false
感到恐惧的她,虽然很害怕,"6,5",false
感到恐惧的她,但适应了室内昏暗光线的她还是掏出了充电器开始充电,"6,24",false
感到恐惧的她,同时苦苦回忆自己究竟在哪里,"6,13",false
感到恐惧的她,想起自己之前是一个人在喝咖啡,"6,14",false
感到恐惧的她,小莹明白自己所处的地方应该是间800多平米的咖啡厅,"6,25",false
心生怒火,然而这名男子听不进去,"4,10",false
心生怒火,反复央求李敏给予办理,"4,10",false
心生怒火,遭到李敏婉拒,"4,6",false
心生怒火,男子认为受了刁难,"4,8",true
心生怒火,对她恶言相向,"4,6",false
心生怒火,进行言语威胁,"4,6",false
心生怒火,当社区民警19年来,"4,9",false
心生怒火,尽管听过很多难听话,"4,9",false
心生怒火,但像这样的被人威胁还是第一次遇到,"4,16",false
心生怒火,李敏说,"4,3",false
心生怒火,这名男子还去找警务区警长投诉她,"4,15",false
心生怒火,这让她感觉好委屈,"4,8",false
心生怒火,我是按照规定依法办事的,"4,11",false
心生怒火,向他耐心解释了多遍,"4,9",false
心生怒火,他就是听不进去,"4,7",false
心生怒火,气得我忍不住哭了一场,"4,10",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,一个快六张儿的老男人会在几次通话后,"38,17",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,就在电话里絮絮叨叨地讲起自己十六岁插队时是怎么吸上第一口烟的,"38,30",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,事里有青春年少的张狂,"38,10",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,也有初恋的甜蜜和苦涩,"38,10",false
会通过一条电话线告诉李燕一个单身母亲在北京这样一个大城市独自打拼的艰辛与孤寂,一个作为单身妈妈的推销员,"38,12",false
