section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn,correctness,is_cause_conn
655,8,5,她的勇敢和孝心感动了不少爱心人,结果母亲受了轻伤,但,False,false
655,8,6,她的勇敢和孝心感动了不少爱心人,她自己特重度烧伤,但,False,false
655,8,7,她的勇敢和孝心感动了不少爱心人,被抬上救护车时还一直喊着救妈妈,当,False,false
655,8,9,她的勇敢和孝心感动了不少爱心人,救治过程中,而,False,false
655,8,10,她的勇敢和孝心感动了不少爱心人,南石医院累计收到账号捐款和上门捐款近260万元,而,False,false
655,8,8,她的勇敢和孝心感动了不少爱心人,她的勇敢和孝心感动了不少爱心人,但,True,false
656,9,1,让人敬佩,她作出一个决定要把老师和同学的捐款加上自己的压岁钱,当,False,false
656,9,2,让人敬佩,捐给受灾的小朋友,就,False,false
656,9,3,让人敬佩,爸爸妈妈都支持她的决定,而,False,false
656,9,4,让人敬佩,并设法联系到了上海市残疾人福利基金会,但,False,false
656,9,5,让人敬佩,昨天下午,但,False,false
656,9,6,让人敬佩,基金会秘书长李晓雪前去接受了捐款,而,False,false
656,9,7,让人敬佩,李晓雪说,但,False,false
656,9,8,让人敬佩,一个身患重病的孩子还能想到他人,而,True,false
656,9,10,让人敬佩,基金会将用这笔捐款购买书包和文具送到灾区孩子的手中,而,False,false
656,9,11,让人敬佩,也要把这个爱心事告诉灾区的孩子,但,False,false
656,9,9,让人敬佩,让人敬佩,更,False,false
657,7,1,令人敬佩,今年100岁的关英汉是沈河区风雨坛卫生服务中心的退休职工,而,False,false
657,7,2,令人敬佩,他生活并不富裕,但,False,false
657,7,3,令人敬佩,家住30余平方米的单间,因,False,true
657,7,4,令人敬佩,条件极为简朴,但,False,false
657,7,5,令人敬佩,但每逢国家遭难,但,False,false
657,7,6,令人敬佩,老人都会慷慨相助,而,True,false
657,7,8,令人敬佩,老人的儿子关宗禹说,当,False,false
657,7,9,令人敬佩,父亲退休后,当,False,false
657,7,10,令人敬佩,花销很少,但,False,false
657,7,11,令人敬佩,积攒下来的退休金几乎全部用来捐灾助贫,而,False,false
657,7,12,令人敬佩,儿女们起初不理解,但,False,false
657,7,13,令人敬佩,但看到每次捐款之后老人都像中奖一样高兴,但,False,false
657,7,14,令人敬佩,也就渐渐顺着他了,但,False,false
657,7,7,令人敬佩,令人敬佩,更,False,false
658,8,1,对妻子一直很愧疚,就在许多群众仍惊慌未定之时,但,False,false
658,8,2,对妻子一直很愧疚,高泽美已把全村跑了个遍,但,False,false
658,8,3,对妻子一直很愧疚,确认大家都安全,但,False,false
658,8,4,对妻子一直很愧疚,他抬表一看,但,False,false
658,8,5,对妻子一直很愧疚,还不到10分钟,但,False,false
658,8,6,对妻子一直很愧疚,地震后,因,False,true
658,8,7,对妻子一直很愧疚,高泽美完全顾不上家,但,True,false
658,8,9,对妻子一直很愧疚,23日凌晨回到家中,但,False,false
658,8,10,对妻子一直很愧疚,高泽美看到墙角里放着上面送来的民政救灾帐篷,当,False,false
658,8,11,对妻子一直很愧疚,一肚子火就上来了,但,False,false
658,8,12,对妻子一直很愧疚,上面拨来的帐篷还不多,但,False,false
658,8,13,对妻子一直很愧疚,我家怎么能先拿,但,False,false
658,8,8,对妻子一直很愧疚,对妻子一直很愧疚,但,False,false
659,15,1,太平镇胜利村的袁永宁依然心有余悸,他说,但,False,false
659,15,2,太平镇胜利村的袁永宁依然心有余悸,此次地震的地形复杂,但,False,false
659,15,3,太平镇胜利村的袁永宁依然心有余悸,都在山区,但,False,false
659,15,4,太平镇胜利村的袁永宁依然心有余悸,遇到特殊情况无法起降,如,False,false
659,15,5,太平镇胜利村的袁永宁依然心有余悸,今日天气良好,但,False,false
659,15,6,太平镇胜利村的袁永宁依然心有余悸,已出动飞机16架次,但,False,false
659,15,7,太平镇胜利村的袁永宁依然心有余悸,主要往重灾区运输粮食和医护人员,但,False,false
659,15,8,太平镇胜利村的袁永宁依然心有余悸,经过8分钟飞行,但,False,false
659,15,9,太平镇胜利村的袁永宁依然心有余悸,飞机抵达太平镇,当,False,false
659,15,10,太平镇胜利村的袁永宁依然心有余悸,记者在街道看到,但,False,false
659,15,11,太平镇胜利村的袁永宁依然心有余悸,两边的房屋有的已倒塌,而,False,false
659,15,12,太平镇胜利村的袁永宁依然心有余悸,有的裂了数厘米宽逢,但,False,false
659,15,13,太平镇胜利村的袁永宁依然心有余悸,屋顶瓦片多数摔在地上,而,False,false
659,15,14,太平镇胜利村的袁永宁依然心有余悸,回忆起地震的情景,当,True,false
659,15,16,太平镇胜利村的袁永宁依然心有余悸,当时,而,False,false
659,15,17,太平镇胜利村的袁永宁依然心有余悸,他正在地下室喝水,而,False,false
659,15,18,太平镇胜利村的袁永宁依然心有余悸,忽然感到地面剧烈拱起来,但,False,false
659,15,19,太平镇胜利村的袁永宁依然心有余悸,就赶快跑出来,但,False,false
659,15,15,太平镇胜利村的袁永宁依然心有余悸,太平镇胜利村的袁永宁依然心有余悸,而,False,false
660,3,1,害怕单位嫌他年纪大,去年冬天,但,False,false
660,3,2,害怕单位嫌他年纪大,73岁的老伴在长安区找了份兼职,与,False,false
660,3,4,害怕单位嫌他年纪大,他谎称只有60来岁,但,False,false
660,3,5,害怕单位嫌他年纪大,并托熟人给单位老板买了一条烟,但,False,false
660,3,6,害怕单位嫌他年纪大,干了仅一个月,就,False,false
660,3,7,害怕单位嫌他年纪大,老伴生病做手术,因,False,true
660,3,8,害怕单位嫌他年纪大,单位从身份证上得知了真实年龄,但,False,false
660,3,9,害怕单位嫌他年纪大,还没等他出院,但,False,false
660,3,10,害怕单位嫌他年纪大,单位打来电话将他辞退,但,False,false
660,3,3,害怕单位嫌他年纪大,害怕单位嫌他年纪大,更,True,false
660,11,1,这让我感到很伤心,去年冬天,但,False,false
660,11,2,这让我感到很伤心,73岁的老伴在长安区找了份兼职,但,False,false
660,11,4,这让我感到很伤心,他谎称只有60来岁,但,False,false
660,11,5,这让我感到很伤心,并托熟人给单位老板买了一条烟,但,False,false
660,11,6,这让我感到很伤心,干了仅一个月,就,False,false
660,11,7,这让我感到很伤心,老伴生病做手术,因,False,true
660,11,8,这让我感到很伤心,单位从身份证上得知了真实年龄,但,False,false
660,11,9,这让我感到很伤心,还没等他出院,但,False,false
660,11,10,这让我感到很伤心,单位打来电话将他辞退,但,True,false
660,11,11,这让我感到很伤心,这让我感到很伤心,但,False,false
662,2,1,伤心的不是丢了一份工作,刘老太说,但,False,false
662,2,3,伤心的不是丢了一份工作,而是看不到蒙蒙上学的希望,因,True,true
662,2,4,伤心的不是丢了一份工作,我和她爷爷死了,而,False,false
662,2,5,伤心的不是丢了一份工作,娃咋办,但,False,false
662,2,6,伤心的不是丢了一份工作,谁能像我似的把鱼刺一根根挑出来喂她吃,但,False,false
662,2,7,伤心的不是丢了一份工作,最大的愿望,但,False,false
662,2,8,伤心的不是丢了一份工作,就是想找个学校,而,False,false
662,2,9,伤心的不是丢了一份工作,让娃学个手艺谋生,就,False,false
662,2,10,伤心的不是丢了一份工作,刘老太说,但,False,false
662,2,11,伤心的不是丢了一份工作,她和老伴都是半截身子入土的人,而,False,false
662,2,12,伤心的不是丢了一份工作,她曾无数次设想过等自己不在了,而,False,false
662,2,13,伤心的不是丢了一份工作,蒙蒙可能会出现的结局,当,False,false
662,2,14,伤心的不是丢了一份工作,被人拐卖或是饿死,或,False,false
662,2,2,伤心的不是丢了一份工作,伤心的不是丢了一份工作,更,False,false
663,14,1,他的古道热肠和英勇行为感动了洛阳市民,张忠华说,但,False,false
663,14,2,他的古道热肠和英勇行为感动了洛阳市民,不清楚河水深度,但,False,false
663,14,3,他的古道热肠和英勇行为感动了洛阳市民,没敢贸然下水,但,False,false
663,14,4,他的古道热肠和英勇行为感动了洛阳市民,打算先跳到河中小岛上,就,False,false
663,14,5,他的古道热肠和英勇行为感动了洛阳市民,此时一个当地口音的男青年上前询问情况,而,False,false
663,14,6,他的古道热肠和英勇行为感动了洛阳市民,然后他们一前一后跳了下去,但,False,false
663,14,7,他的古道热肠和英勇行为感动了洛阳市民,张忠华落地时正好掉进一个坑里,当,False,false
663,14,8,他的古道热肠和英勇行为感动了洛阳市民,瞬间感觉背上发凉,但,False,false
663,14,9,他的古道热肠和英勇行为感动了洛阳市民,往前跑了几米就摔倒了,但,False,false
663,14,10,他的古道热肠和英勇行为感动了洛阳市民,然后马上又站起来,但,False,false
663,14,11,他的古道热肠和英勇行为感动了洛阳市民,和那名男青年一起救出了水中的少女,便,False,true
663,14,12,他的古道热肠和英勇行为感动了洛阳市民,医院检查发现,由,False,true
663,14,13,他的古道热肠和英勇行为感动了洛阳市民,张忠华腰椎压缩性骨折,与,False,false
663,14,15,他的古道热肠和英勇行为感动了洛阳市民,医院表示会减免部分医药费,但,False,false
663,14,16,他的古道热肠和英勇行为感动了洛阳市民,一些市民主动到医院探望并捐款,而,False,false
663,14,17,他的古道热肠和英勇行为感动了洛阳市民,目前张忠华收到各界捐款1万多元,而,False,false
663,14,18,他的古道热肠和英勇行为感动了洛阳市民,洛阳市公安机关为他颁发了见义勇为确认证书,而,False,false
663,14,14,他的古道热肠和英勇行为感动了洛阳市民,他的古道热肠和英勇行为感动了洛阳市民,而,True,false
664,6,1,是何等的令人尊敬,2013年2月22日,而,False,false
664,6,2,是何等的令人尊敬,蓝向前范金凤夫妇两人来到甘肃省红十字会办理了遗体捐献登记手续,与,False,false
664,6,3,是何等的令人尊敬,甘肃省红十字会为这对夫妻颁发了遗体捐献卡和志愿捐献遗体纪念证,而,False,false
664,6,4,是何等的令人尊敬,他们的奉献精神,而,True,false
664,6,5,是何等的令人尊敬,是何等的高尚,更,False,false
664,6,7,是何等的令人尊敬,他们的爱心和善举,因,False,true
664,6,8,是何等的令人尊敬,传递了正能量,更,False,false
664,6,9,是何等的令人尊敬,理应受到全社会的尊重和赞扬,而,False,false
664,6,10,是何等的令人尊敬,甘肃省血液中心机采科的工作人员说,但,False,false
664,6,6,是何等的令人尊敬,是何等的令人尊敬,更,False,false
665,8,1,她在日记里写道我很害怕,人常说女儿是贴心小棉袄,故,False,true
665,8,2,她在日记里写道我很害怕,石泉一男子患白血病,而,False,false
665,8,3,她在日记里写道我很害怕,只有小女儿配型成功,但,False,false
665,8,4,她在日记里写道我很害怕,他一再拒绝,但,False,false
665,8,5,她在日记里写道我很害怕,不愿让8岁的女儿冒险,但,False,false
665,8,6,她在日记里写道我很害怕,但女儿罗曼琳却表现得异常坚强,但,False,false
665,8,7,她在日记里写道我很害怕,将自己的骨髓捐献给爸爸,而,True,false
665,8,9,她在日记里写道我很害怕,但为了救爸爸,但,False,false
665,8,10,她在日记里写道我很害怕,我不能放弃,但,False,false
665,8,11,她在日记里写道我很害怕,父亲拒绝用孩子的骨髓听到这个消息,但,False,false
665,8,12,她在日记里写道我很害怕,我当时觉得天塌下来了,但,False,false
665,8,8,她在日记里写道我很害怕,她在日记里写道我很害怕,但,False,false
666,9,1,陈女士情绪低落,昨日,如,False,false
666,9,2,陈女士情绪低落,接受记者电话采访时,当,False,false
666,9,3,陈女士情绪低落,在北京陪护的陈女士说,但,False,false
666,9,4,陈女士情绪低落,3月1日小曼琳的骨髓血已成功注入爸爸体内,而,False,false
666,9,5,陈女士情绪低落,经过28天观察,但,False,false
666,9,6,陈女士情绪低落,目前丈夫转移到了病房,但,False,false
666,9,7,陈女士情绪低落,用不了多久就能回到北京租住的房屋,但,False,false
666,9,8,陈女士情绪低落,但提及后期的治疗费,但,True,false
666,9,10,陈女士情绪低落,家里的积蓄亲朋的借款及房屋抵押贷款已经花去90多万元,因,False,true
666,9,11,陈女士情绪低落,后期治疗仍需一定费用和时间,但,False,false
666,9,9,陈女士情绪低落,陈女士情绪低落,而,False,false
667,2,1,令不少人感动,一个年仅8岁的小女孩捐髓救父,由,True,true
667,2,3,令不少人感动,罗先生在北京这段时间,与,False,false
667,2,4,令不少人感动,医生病友及北京市民给予了很多帮助,但,False,false
667,2,5,令不少人感动,石泉县委宣传部一位负责人表示,但,False,false
667,2,6,令不少人感动,小曼琳捐髓救父的事在家乡感动着每一个人,而,False,false
667,2,7,令不少人感动,全县群众已募捐了11.88万元现金给小曼琳一家用于治疗,而,False,false
667,2,8,令不少人感动,希望罗先生早日康复,但,False,false
667,2,2,令不少人感动,令不少人感动,更,False,false
668,8,1,再次让余井雅感到震惊,下车后,但,False,false
668,8,2,再次让余井雅感到震惊,我问他怎么样,当,False,false
668,8,3,再次让余井雅感到震惊,他说肚子很痛,但,False,false
668,8,4,再次让余井雅感到震惊,余井雅说,而,False,false
668,8,5,再次让余井雅感到震惊,等公交车上的乘客都疏散后,当,False,false
668,8,6,再次让余井雅感到震惊,毛志浩拨打了报警电话,但,False,false
668,8,7,再次让余井雅感到震惊,但之后发生的事情,但,True,false
668,8,9,再次让余井雅感到震惊,毛师傅下车后,当,False,false
668,8,10,再次让余井雅感到震惊,他并没有躺下等候救援,但,False,false
668,8,11,再次让余井雅感到震惊,而是强忍着剧痛跑到对向车道,因,False,true
668,8,12,再次让余井雅感到震惊,参与到那里的救援当中,更,False,false
668,8,13,再次让余井雅感到震惊,直到最后他才登上了120急救车被送往医院治疗,但,False,false
668,8,8,再次让余井雅感到震惊,再次让余井雅感到震惊,但,False,false
669,2,1,纪晓鹏的精力充沛得让人惊讶,采访中记者发现,但,False,false
669,2,3,纪晓鹏的精力充沛得让人惊讶,他从大二开始参加省市级的机械设计大赛,而,False,false
669,2,4,纪晓鹏的精力充沛得让人惊讶,申请过实用新型专利,或,False,false
669,2,5,纪晓鹏的精力充沛得让人惊讶,并且获得第九届山东省大学生机电产品创新设计竞赛的一等奖,而,False,false
669,2,6,纪晓鹏的精力充沛得让人惊讶,现在他又在学习和打工的空余时间参与一项国家级大学生创新创业训练计划项目,而,False,false
669,2,2,纪晓鹏的精力充沛得让人惊讶,纪晓鹏的精力充沛得让人惊讶,而,True,false
670,4,1,值班经理打开挎包后惊讶地发现,半小时过后,而,False,false
670,4,2,值班经理打开挎包后惊讶地发现,她一直未见到寻包失主,但,False,false
670,4,3,值班经理打开挎包后惊讶地发现,就将捡包一事告诉值班经理,便,False,true
670,4,5,值班经理打开挎包后惊讶地发现,包内放着10万元现金和几张银行卡,而,True,false
670,4,6,值班经理打开挎包后惊讶地发现,昨日上午9时许,而,False,false
670,4,7,值班经理打开挎包后惊讶地发现,失主张先生匆匆返回店中询问挎包一事,而,False,false
670,4,8,值班经理打开挎包后惊讶地发现,夏小姐在仔细询问包内物品后,而,False,false
670,4,9,值班经理打开挎包后惊讶地发现,确认张先生为挎包主人,当,False,false
670,4,10,值班经理打开挎包后惊讶地发现,并将挎包还给他,但,False,false
670,4,11,值班经理打开挎包后惊讶地发现,张先生欲给现金表示感谢,而,False,false
670,4,12,值班经理打开挎包后惊讶地发现,但被夏小姐拒绝,但,False,false
670,4,4,值班经理打开挎包后惊讶地发现,值班经理打开挎包后惊讶地发现,当,False,false
671,12,1,陷入淤泥中动弹不得的她本已惊恐万分,恰好居民找来十几块木板,但,False,false
671,12,2,陷入淤泥中动弹不得的她本已惊恐万分,李建华当机立断,但,False,false
671,12,3,陷入淤泥中动弹不得的她本已惊恐万分,在居民们的帮助下,但,False,false
671,12,4,陷入淤泥中动弹不得的她本已惊恐万分,把木板一块块铺着靠近老妪,便,False,true
671,12,5,陷入淤泥中动弹不得的她本已惊恐万分,自己踏着木板,而,False,false
671,12,6,陷入淤泥中动弹不得的她本已惊恐万分,晃晃悠悠一点点向前,但,False,false
671,12,7,陷入淤泥中动弹不得的她本已惊恐万分,准备用救援绳绑住老妪,却,False,false
671,12,8,陷入淤泥中动弹不得的她本已惊恐万分,保证她不再下陷,但,False,false
671,12,9,陷入淤泥中动弹不得的她本已惊恐万分,为挖土机到位争取时间,更,False,false
671,12,10,陷入淤泥中动弹不得的她本已惊恐万分,可是,但,False,false
671,12,11,陷入淤泥中动弹不得的她本已惊恐万分,老太太患有精神疾病,但,False,false
671,12,13,陷入淤泥中动弹不得的她本已惊恐万分,见有人还要用绳子来绑,却,False,false
671,12,14,陷入淤泥中动弹不得的她本已惊恐万分,更是极度不配合,但,False,false
671,12,15,陷入淤泥中动弹不得的她本已惊恐万分,此时,而,False,false
671,12,16,陷入淤泥中动弹不得的她本已惊恐万分,李建华脚下的木板不停晃动并大幅下陷,而,False,false
671,12,17,陷入淤泥中动弹不得的她本已惊恐万分,如果捆绑不成功,但,False,false
671,12,18,陷入淤泥中动弹不得的她本已惊恐万分,老妪将会眼睁睁被淹没,而,False,false
671,12,12,陷入淤泥中动弹不得的她本已惊恐万分,陷入淤泥中动弹不得的她本已惊恐万分,而,True,false
672,11,1,担心的是他们再也无力承担高昂的治疗费用,为了给女儿治病,但,False,false
672,11,2,担心的是他们再也无力承担高昂的治疗费用,他们一家三口来到济南,当,False,false
672,11,3,担心的是他们再也无力承担高昂的治疗费用,通过朋友介绍将女儿送进了济南血液病医院,便,False,true
672,11,4,担心的是他们再也无力承担高昂的治疗费用,经过医生的精心治疗,但,False,false
672,11,5,担心的是他们再也无力承担高昂的治疗费用,王灵丽的病情有了明显好转,但,False,false
672,11,6,担心的是他们再也无力承担高昂的治疗费用,鼻血基本被止住了,但,False,false
672,11,7,担心的是他们再也无力承担高昂的治疗费用,全身的疼痛感也日益减轻,而,False,false
672,11,8,担心的是他们再也无力承担高昂的治疗费用,看着女儿的变化,但,False,false
672,11,9,担心的是他们再也无力承担高昂的治疗费用,贾爱新既高兴又担心,而,False,false
672,11,11,担心的是他们再也无力承担高昂的治疗费用,担心的是他们再也无力承担高昂的治疗费用,更,True,false
672,10,1,高兴的是女儿终于有救了,为了给女儿治病,就,False,false
672,10,2,高兴的是女儿终于有救了,他们一家三口来到济南,当,False,false
672,10,3,高兴的是女儿终于有救了,通过朋友介绍将女儿送进了济南血液病医院,就,False,false
672,10,4,高兴的是女儿终于有救了,经过医生的精心治疗,但,False,false
672,10,5,高兴的是女儿终于有救了,王灵丽的病情有了明显好转,而,False,false
672,10,6,高兴的是女儿终于有救了,鼻血基本被止住了,但,False,false
672,10,7,高兴的是女儿终于有救了,全身的疼痛感也日益减轻,而,False,false
672,10,8,高兴的是女儿终于有救了,看着女儿的变化,就,False,false
672,10,9,高兴的是女儿终于有救了,贾爱新既高兴又担心,而,False,false
672,10,10,高兴的是女儿终于有救了,高兴的是女儿终于有救了,更,True,false
674,2,1,最令记者惊讶的就是,在昨天的采访中,而,False,false
674,2,3,最令记者惊讶的就是,王灵丽丝毫不避讳谈论自己的病情,而,True,false
674,2,4,最令记者惊讶的就是,她表示自己一定会配合治疗,但,False,false
674,2,5,最令记者惊讶的就是,但如果家里实在拿不出钱,但,False,false
674,2,6,最令记者惊讶的就是,她也不会怨恨,但,False,false
674,2,7,最令记者惊讶的就是,她还确认愿意捐献遗体,但,False,false
674,2,8,最令记者惊讶的就是,电视上看到很多捐献遗体的事情,但,False,false
674,2,9,最令记者惊讶的就是,感觉他们很伟大,总,False,false
674,2,10,最令记者惊讶的就是,我愿意捐,但,False,false
674,2,11,最令记者惊讶的就是,帮助其他患病的小朋友,更,False,false
674,2,2,最令记者惊讶的就是,最令记者惊讶的就是,而,False,false
675,11,1,梁金英流露出无限的悲伤,为此,因,False,true
675,11,2,梁金英流露出无限的悲伤,我丈夫拼命搭客打散工,而,False,false
675,11,3,梁金英流露出无限的悲伤,终于攒够了钱,但,False,false
675,11,4,梁金英流露出无限的悲伤,于去年初开始建这栋房,而,False,false
675,11,5,梁金英流露出无限的悲伤,请不起工人,却,False,false
675,11,6,梁金英流露出无限的悲伤,他就亲手干,但,False,false
675,11,7,梁金英流露出无限的悲伤,磨得满手都是水泡,却,False,false
675,11,8,梁金英流露出无限的悲伤,如今房子刚建好没多久,而,False,false
675,11,9,梁金英流露出无限的悲伤,但他却无法享受了,但,False,false
675,11,10,梁金英流露出无限的悲伤,回想到这,但,True,false
675,11,11,梁金英流露出无限的悲伤,梁金英流露出无限的悲伤,而,False,false
676,3,1,不禁激动地热泪盈眶,下午3时许罗先生来到派出所,而,False,false
676,3,2,不禁激动地热泪盈眶,终于见到了苦苦寻找两天的老父亲,但,True,false
676,3,4,不禁激动地热泪盈眶,罗先生告诉民警,而,False,false
676,3,5,不禁激动地热泪盈眶,他的父亲今年已是76岁高龄,而,False,false
676,3,6,不禁激动地热泪盈眶,为让父亲完成心愿,因,False,true
676,3,7,不禁激动地热泪盈眶,他先后带父亲去了三亚又来北京旅游,而,False,false
676,3,8,不禁激动地热泪盈眶,却不想乘坐地铁时与老父亲走失,但,False,false
676,3,3,不禁激动地热泪盈眶,不禁激动地热泪盈眶,但,False,false
677,8,1,老人失魂落魄心急如焚,价值几十万的收藏品遗落在公交车上会有怎样的遭遇,当,False,false
677,8,2,老人失魂落魄心急如焚,更重要的是,但,False,false
677,8,3,老人失魂落魄心急如焚,里面有些东西,但,False,false
677,8,4,老人失魂落魄心急如焚,是它76岁的主人晚年的精神寄托,就,False,false
677,8,5,老人失魂落魄心急如焚,而另外一些东西,因,False,true
677,8,6,老人失魂落魄心急如焚,则是他准备传给子孙的,而,False,false
677,8,7,老人失魂落魄心急如焚,物品丢失后,当,True,false
677,8,9,老人失魂落魄心急如焚,幸运的是,更,False,false
677,8,10,老人失魂落魄心急如焚,他遇到了一位好车长,当,False,false
677,8,11,老人失魂落魄心急如焚,这名车长不仅懂行,而,False,false
677,8,12,老人失魂落魄心急如焚,知道这些老东西价值不菲,就,False,false
677,8,13,老人失魂落魄心急如焚,而且有一双见钱眼不开的眼睛和一颗拾金不昧的心,但,False,false
677,8,8,老人失魂落魄心急如焚,老人失魂落魄心急如焚,当,False,false
678,5,1,哪怕想想我俩一起去时候的样子都高兴,乔大娘说,但,False,false
678,5,2,哪怕想想我俩一起去时候的样子都高兴,虽然自己不能动,但,False,false
678,5,3,哪怕想想我俩一起去时候的样子都高兴,可每每听老伴讲,但,False,false
678,5,4,哪怕想想我俩一起去时候的样子都高兴,她都想着自己去过一样,但,False,false
678,5,6,哪怕想想我俩一起去时候的样子都高兴,真想去看看,就,False,false
678,5,7,哪怕想想我俩一起去时候的样子都高兴,我有时做梦,但,False,false
678,5,8,哪怕想想我俩一起去时候的样子都高兴,就梦见我俩和那些老邻居一起遛弯,但,False,false
678,5,9,哪怕想想我俩一起去时候的样子都高兴,梦见咱俩一起跑步,当,False,false
678,5,10,哪怕想想我俩一起去时候的样子都高兴,感觉腿脚好像能动了,就,False,false
678,5,11,哪怕想想我俩一起去时候的样子都高兴,可一醒来,但,False,false
678,5,12,哪怕想想我俩一起去时候的样子都高兴,麻木的腿却使不上一丝力气,但,False,false
678,5,13,哪怕想想我俩一起去时候的样子都高兴,老伴已经出门跑步了,而,False,false
678,5,14,哪怕想想我俩一起去时候的样子都高兴,我支持他跑步,但,False,false
678,5,15,哪怕想想我俩一起去时候的样子都高兴,他不能像我这样,但,False,false
678,5,16,哪怕想想我俩一起去时候的样子都高兴,他得健康,但,False,false
678,5,5,哪怕想想我俩一起去时候的样子都高兴,哪怕想想我俩一起去时候的样子都高兴,但,True,false
679,8,1,小磊的无端出走更让马志敏烦恼,小磊常常逃学,而,False,false
679,8,2,小磊的无端出走更让马志敏烦恼,老师建议马志敏让小磊换个学习环境,但,False,false
679,8,3,小磊的无端出走更让马志敏烦恼,马志敏想方设法换了一个学校,而,False,false
679,8,4,小磊的无端出走更让马志敏烦恼,可心里受伤的小磊仍然不听话,但,False,false
679,8,5,小磊的无端出走更让马志敏烦恼,就这样,但,False,false
679,8,6,小磊的无端出走更让马志敏烦恼,马志敏夫妇为小磊前后辗转更换了四所中学,而,False,false
679,8,7,小磊的无端出走更让马志敏烦恼,找到孩子没责怪只是心疼那段时间,但,False,false
679,8,9,小磊的无端出走更让马志敏烦恼,心理遭受重创的小磊有时会夜不归宿,而,False,false
679,8,10,小磊的无端出走更让马志敏烦恼,甚至连续出走好几天,更,False,false
679,8,8,小磊的无端出走更让马志敏烦恼,小磊的无端出走更让马志敏烦恼,而,True,false
679,11,1,这让马志敏一家着急万分,小磊常常逃学,而,False,false
679,11,2,这让马志敏一家着急万分,老师建议马志敏让小磊换个学习环境,但,False,false
679,11,3,这让马志敏一家着急万分,马志敏想方设法换了一个学校,而,False,false
679,11,4,这让马志敏一家着急万分,可心里受伤的小磊仍然不听话,但,False,false
679,11,5,这让马志敏一家着急万分,就这样,但,False,false
679,11,6,这让马志敏一家着急万分,马志敏夫妇为小磊前后辗转更换了四所中学,而,False,false
679,11,7,这让马志敏一家着急万分,找到孩子没责怪只是心疼那段时间,但,False,false
679,11,9,这让马志敏一家着急万分,心理遭受重创的小磊有时会夜不归宿,而,False,false
679,11,10,这让马志敏一家着急万分,甚至连续出走好几天,但,True,false
679,11,11,这让马志敏一家着急万分,这让马志敏一家着急万分,而,False,false
681,5,1,马志敏和丈夫幸福地笑了,前不久,而,False,false
681,5,2,马志敏和丈夫幸福地笑了,马志敏又收到了从部队寄来的喜报,而,False,false
681,5,3,马志敏和丈夫幸福地笑了,小磊表现突出被评为优秀士兵,因,False,true
681,5,4,马志敏和丈夫幸福地笑了,看着这红红的喜报,就,True,false
681,5,6,马志敏和丈夫幸福地笑了,如今,而,False,false
681,5,7,马志敏和丈夫幸福地笑了,退休后的马志敏重新回到房山法院,而,False,false
681,5,8,马志敏和丈夫幸福地笑了,负责接待群众来访法律答疑等工作,或,False,false
681,5,5,马志敏和丈夫幸福地笑了,马志敏和丈夫幸福地笑了,而,False,false
682,2,1,小伙子一脸失望,听说没有票,但,True,false
682,2,3,小伙子一脸失望,更加焦急,就,False,false
682,2,4,小伙子一脸失望,别着急,但,False,false
682,2,5,小伙子一脸失望,我来帮你再查查,由,False,true
682,2,6,小伙子一脸失望,看看从其他站中转有没有,就,False,false
682,2,7,小伙子一脸失望,裴琳一边安慰着小伙子,而,False,false
682,2,8,小伙子一脸失望,一边熟练地在售票系统中查询,就,False,false
682,2,2,小伙子一脸失望,小伙子一脸失望,而,False,false
683,7,1,更让她欣慰,自己娃娃上幼儿园我拿不出钱,但,False,false
683,7,2,更让她欣慰,只有把他转到离家很远的一个朋友的幼儿园,但,False,false
683,7,3,更让她欣慰,学费先欠着,但,False,false
683,7,4,更让她欣慰,她说,而,False,false
683,7,5,更让她欣慰,与这些孩子5年的感情让她坚持下来,而,False,false
683,7,6,更让她欣慰,孩子们一点一滴的成长,与,True,false
683,7,8,更让她欣慰,现在,而,False,false
683,7,9,更让她欣慰,学校一共有20名自闭症学生,而,False,false
683,7,10,更让她欣慰,年龄从2岁至19岁不等,但,False,false
683,7,11,更让她欣慰,还有9名教师,但,False,false
683,7,7,更让她欣慰,更让她欣慰,更,False,false
684,10,1,伤心得大哭了一场,玲玲从没想过自己是捡来的,但,False,false
684,10,2,伤心得大哭了一场,要不是为了救她,但,False,false
684,10,3,伤心得大哭了一场,谭义生和苏琪华可能一辈子也不会告诉她,但,False,false
684,10,4,伤心得大哭了一场,可现在却瞒不住了自己并非玲玲的生母,但,False,false
684,10,5,伤心得大哭了一场,无法与其配型,但,False,false
684,10,6,伤心得大哭了一场,无奈之下,但,False,false
684,10,7,伤心得大哭了一场,苏琪华只好想到求助孩子的亲生母亲,而,False,false
684,10,8,伤心得大哭了一场,前日,当,False,false
684,10,9,伤心得大哭了一场,玲玲知道了自己身世,而,True,false
684,10,10,伤心得大哭了一场,伤心得大哭了一场,更,False,false
685,5,1,白师傅的心情先是丢失两万多元懊恼不已,今天下午3时,而,False,false
685,5,2,白师傅的心情先是丢失两万多元懊恼不已,农民工白师傅急匆匆赶到太原市客运办,而,False,false
685,5,3,白师傅的心情先是丢失两万多元懊恼不已,紧紧拉住的哥莲志强的手不肯松开,但,False,false
685,5,4,白师傅的心情先是丢失两万多元懊恼不已,6个小时里,而,False,false
